Year,Month,DayOfWeek,Company,Payment Type,No. of Trips
2020,July,Friday,Top Cab Affiliation,Credit Card,358
2020,July,Friday,Top Cab Affiliation,Dispute,5
2020,July,Friday,Top Cab Affiliation,No Charge,1
2020,July,Friday,Top Cab Affiliation,Unknown,23
2020,July,Friday,U Taxicab,Cash,118
2020,July,Friday,U Taxicab,Credit Card,107
2020,July,Friday,U Taxicab,No Charge,1
2020,July,Monday,24 Seven Taxi,Prcard,10
2020,July,Monday,2733 - 74600 Benny Jona,Cash,2
2020,July,Monday,2733 - 74600 Benny Jona,Credit Card,5
2020,July,Monday,3011 - 66308 JBL Cab Inc.,Cash,14
2020,July,Monday,3011 - 66308 JBL Cab Inc.,Credit Card,13
2020,July,Monday,3011 - 66308 JBL Cab Inc.,Unknown,1
2020,July,Monday,312 Medallion Management Corp,Cash,22
2020,July,Monday,312 Medallion Management Corp,Credit Card,12
2020,July,Monday,312 Medallion Management Corp,Unknown,2
2020,July,Monday,3556 - 36214 RC Andrews Cab,Cash,5
2020,July,Monday,3556 - 36214 RC Andrews Cab,Dispute,3
2020,July,Monday,3556 - 36214 RC Andrews Cab,Unknown,25
2020,July,Monday,4787 - 56058 Reny Cab Co,Cash,4
2020,July,Monday,4787 - 56058 Reny Cab Co,Credit Card,2
2020,July,Monday,5062 - 34841 Sam Mestas,Cash,1
2020,July,Monday,5062 - 34841 Sam Mestas,Credit Card,2
2020,July,Monday,Blue Ribbon Taxi Association Inc.,Cash,232
2020,July,Monday,Blue Ribbon Taxi Association Inc.,Credit Card,106
2020,July,Monday,Blue Ribbon Taxi Association Inc.,Unknown,22
2020,July,Monday,Chicago Independents,Cash,219
2020,July,Monday,Chicago Independents,Credit Card,112
2020,July,Monday,Chicago Independents,Mobile,3
2020,July,Monday,Chicago Independents,No Charge,5
2020,July,Monday,Chicago Independents,Prcard,2
2020,July,Monday,Chicago Independents,Unknown,15
2020,July,Monday,Chicago Medallion Management,Cash,33
2020,July,Monday,Chicago Medallion Management,Credit Card,19
2020,July,Monday,Chicago Medallion Management,Unknown,1
2020,July,Monday,Chicago Taxicab,Cash,45
2020,July,Monday,Chicago Taxicab,Credit Card,49
2020,July,Monday,Chicago Taxicab,Mobile,1
2020,July,Monday,Choice Taxi Association,Cash,72
2020,July,Monday,Choice Taxi Association,Credit Card,20
2020,July,Monday,Choice Taxi Association,Unknown,1
2020,July,Monday,City Service,Cash,169
2020,July,Monday,City Service,Credit Card,139
2020,July,Monday,City Service,Mobile,42
2020,July,Monday,City Service,Prcard,18
2020,July,Monday,Flash Cab,Cash,3174
2020,July,Monday,Flash Cab,Credit Card,746
2020,July,Monday,Flash Cab,Mobile,32
2020,July,Monday,Flash Cab,Prcard,2230
2020,July,Monday,Medallion Leasin,Cash,885
2020,July,Monday,Medallion Leasin,Credit Card,492
2020,July,Monday,Medallion Leasin,Mobile,42
2020,July,Monday,Medallion Leasin,Prcard,55
2020,July,Monday,Metro Jet Taxi A,Cash,36
2020,July,Monday,Metro Jet Taxi A,Credit Card,21
2020,July,Monday,Metro Jet Taxi A,Mobile,4
2020,July,Monday,Metro Jet Taxi A,Prcard,1
2020,July,Monday,Patriot Taxi Dba Peace Taxi Associat,Cash,149
2020,July,Monday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,76
2020,July,Monday,Patriot Taxi Dba Peace Taxi Associat,Mobile,7
2020,July,Monday,Patriot Taxi Dba Peace Taxi Associat,Prcard,49
2020,July,Monday,Setare Inc,Cash,55
2020,July,Monday,Setare Inc,Credit Card,34
2020,July,Monday,Setare Inc,Mobile,2
2020,July,Monday,Setare Inc,Prcard,4
2020,July,Monday,Star North Management LLC,Cash,296
2020,July,Monday,Star North Management LLC,Credit Card,138
2020,July,Monday,Star North Management LLC,Dispute,1
2020,July,Monday,Star North Management LLC,No Charge,2
2020,July,Monday,Star North Management LLC,Unknown,20
2020,July,Monday,Suburban Dispatch LLC,Credit Card,29
2020,July,Monday,Suburban Dispatch LLC,No Charge,1
2020,July,Monday,Sun Taxi,Cash,205
2020,July,Monday,Sun Taxi,Credit Card,95
2020,July,Monday,Sun Taxi,Mobile,22
2020,July,Monday,Sun Taxi,Prcard,9
2020,July,Monday,Taxi Affiliation Services,Cash,3205
2020,July,Monday,Taxi Affiliation Services,Credit Card,1175
2020,July,Monday,Taxi Affiliation Services,Unknown,1721
2020,July,Monday,"Taxicab Insurance Agency, LLC",Cash,278
2020,July,Monday,"Taxicab Insurance Agency, LLC",Credit Card,150
2020,July,Monday,"Taxicab Insurance Agency, LLC",Dispute,1
2020,July,Monday,"Taxicab Insurance Agency, LLC",No Charge,2
2020,July,Monday,"Taxicab Insurance Agency, LLC",Unknown,29
2020,July,Monday,Top Cab Affiliation,Cash,390
2020,July,Monday,Top Cab Affiliation,Credit Card,239
2020,July,Monday,Top Cab Affiliation,Dispute,6
2020,July,Monday,Top Cab Affiliation,No Charge,6
2020,July,Monday,Top Cab Affiliation,Unknown,19
2020,July,Monday,U Taxicab,Cash,79
2020,July,Monday,U Taxicab,Credit Card,64
2020,July,Monday,U Taxicab,Dispute,2
2020,July,Monday,U Taxicab,Unknown,1
2020,July,Saturday,24 Seven Taxi,Cash,1
2020,July,Saturday,24 Seven Taxi,Prcard,8
2020,July,Saturday,2733 - 74600 Benny Jona,Cash,2
2020,July,Saturday,2733 - 74600 Benny Jona,Credit Card,8
2020,July,Saturday,3011 - 66308 JBL Cab Inc.,Cash,2
2020,July,Saturday,3011 - 66308 JBL Cab Inc.,Credit Card,2
2020,July,Saturday,312 Medallion Management Corp,Cash,32
2020,July,Saturday,312 Medallion Management Corp,Credit Card,12
2020,July,Saturday,3556 - 36214 RC Andrews Cab,Cash,1
2020,July,Saturday,3556 - 36214 RC Andrews Cab,Credit Card,1
2020,July,Saturday,3556 - 36214 RC Andrews Cab,Unknown,9
2020,July,Saturday,4523 - 79481 Hazel Transit Inc,Cash,1
2020,July,Saturday,Blue Ribbon Taxi Association Inc.,Cash,277
2020,July,Saturday,Blue Ribbon Taxi Association Inc.,Credit Card,107
2020,July,Saturday,Blue Ribbon Taxi Association Inc.,Unknown,7
2020,July,Saturday,Chicago Independents,Cash,153
2020,July,Saturday,Chicago Independents,Credit Card,111
2020,July,Saturday,Chicago Independents,Mobile,10
2020,July,Saturday,Chicago Independents,Unknown,5
2020,July,Saturday,Chicago Medallion Management,Cash,18
2020,July,Saturday,Chicago Medallion Management,Credit Card,12
2020,July,Saturday,Chicago Medallion Management,Unknown,1
2020,July,Saturday,Chicago Taxicab,Cash,37
2020,July,Saturday,Chicago Taxicab,Credit Card,38
2020,July,Saturday,Choice Taxi Association,Cash,46
2020,July,Saturday,Choice Taxi Association,Credit Card,42
2020,July,Saturday,Choice Taxi Association,Unknown,1
2020,July,Saturday,City Service,Cash,102
2020,July,Saturday,City Service,Credit Card,94
2020,July,Saturday,City Service,Mobile,22
2020,July,Saturday,City Service,Prcard,12
2020,July,Saturday,Flash Cab,Cash,2637
2020,July,Saturday,Flash Cab,Credit Card,605
2020,July,Saturday,Flash Cab,Mobile,14
2020,July,Saturday,Flash Cab,Prcard,1645
2020,July,Saturday,Flash Cab,Prepaid,3
2020,July,Saturday,Medallion Leasin,Cash,844
2020,July,Saturday,Medallion Leasin,Credit Card,481
2020,July,Saturday,Medallion Leasin,Mobile,39
2020,July,Saturday,Medallion Leasin,Prcard,31
2020,July,Saturday,Metro Jet Taxi A,Cash,51
2020,July,Saturday,Metro Jet Taxi A,Credit Card,17
2020,July,Saturday,Metro Jet Taxi A,Mobile,2
2020,July,Saturday,Nova Taxi Affiliation Llc,Cash,6
2020,July,Saturday,Nova Taxi Affiliation Llc,Credit Card,5
2020,July,Saturday,Patriot Taxi Dba Peace Taxi Associat,Cash,116
2020,July,Saturday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,54
2020,July,Saturday,Patriot Taxi Dba Peace Taxi Associat,Mobile,7
2020,July,Saturday,Patriot Taxi Dba Peace Taxi Associat,Prcard,29
2020,July,Saturday,Setare Inc,Cash,44
2020,July,Saturday,Setare Inc,Credit Card,24
2020,July,Saturday,Setare Inc,Mobile,2
2020,July,Saturday,Setare Inc,Prcard,3
2020,July,Saturday,Star North Management LLC,Cash,250
2020,July,Saturday,Star North Management LLC,Credit Card,134
2020,July,Saturday,Star North Management LLC,Dispute,1
2020,July,Saturday,Star North Management LLC,Unknown,29
2020,July,Saturday,Suburban Dispatch LLC,Credit Card,18
2020,July,Saturday,Suburban Dispatch LLC,No Charge,5
2020,July,Saturday,Sun Taxi,Cash,167
2020,July,Saturday,Sun Taxi,Credit Card,91
2020,July,Saturday,Sun Taxi,Mobile,44
2020,July,Saturday,Sun Taxi,Prcard,2
2020,July,Saturday,Taxi Affiliation Services,Cash,2343
2020,July,Saturday,Taxi Affiliation Services,Credit Card,905
2020,July,Saturday,Taxi Affiliation Services,Unknown,1232
2020,July,Saturday,"Taxicab Insurance Agency, LLC",Cash,140
2020,July,Saturday,"Taxicab Insurance Agency, LLC",Credit Card,61
2020,July,Saturday,"Taxicab Insurance Agency, LLC",Unknown,4
2020,July,Saturday,Top Cab Affiliation,Cash,277
2020,July,Saturday,Top Cab Affiliation,Credit Card,200
2020,July,Saturday,Top Cab Affiliation,Dispute,15
2020,July,Saturday,Top Cab Affiliation,No Charge,3
2020,July,Saturday,Top Cab Affiliation,Unknown,11
2020,July,Saturday,U Taxicab,Cash,80
2020,July,Saturday,U Taxicab,Credit Card,67
2020,July,Saturday,U Taxicab,Dispute,1
2020,July,Saturday,U Taxicab,No Charge,1
2020,July,Saturday,U Taxicab,Unknown,2
2020,July,Sunday,24 Seven Taxi,Cash,1
2020,July,Sunday,24 Seven Taxi,Prcard,12
2020,July,Sunday,2733 - 74600 Benny Jona,Cash,2
2020,July,Sunday,2733 - 74600 Benny Jona,Credit Card,7
2020,July,Sunday,312 Medallion Management Corp,Cash,31
2020,July,Sunday,312 Medallion Management Corp,Credit Card,28
2020,July,Sunday,312 Medallion Management Corp,Unknown,2
2020,July,Sunday,3556 - 36214 RC Andrews Cab,Cash,1
2020,July,Sunday,Blue Ribbon Taxi Association Inc.,Cash,210
2020,July,Sunday,Blue Ribbon Taxi Association Inc.,Credit Card,106
2020,July,Sunday,Blue Ribbon Taxi Association Inc.,Unknown,1
2020,July,Sunday,Chicago Independents,Cash,113
2020,July,Sunday,Chicago Independents,Credit Card,85
2020,July,Sunday,Chicago Independents,Mobile,14
2020,July,Sunday,Chicago Independents,No Charge,7
2020,July,Sunday,Chicago Independents,Prcard,1
2020,July,Sunday,Chicago Independents,Unknown,2
2020,July,Sunday,Chicago Taxicab,Cash,58
2020,July,Sunday,Chicago Taxicab,Credit Card,61
2020,July,Sunday,Chicago Taxicab,Mobile,1
2020,July,Sunday,Choice Taxi Association,Cash,24
2020,July,Sunday,Choice Taxi Association,Credit Card,20
2020,July,Sunday,City Service,Cash,109
2020,July,Sunday,City Service,Credit Card,148
2020,July,Sunday,City Service,Mobile,27
2020,July,Sunday,City Service,Prcard,7
2020,July,Sunday,Flash Cab,Cash,2020
2020,July,Sunday,Flash Cab,Credit Card,579
2020,July,Sunday,Flash Cab,Mobile,17
2020,July,Sunday,Flash Cab,Prcard,1386
2020,July,Sunday,Medallion Leasin,Cash,524
2020,July,Sunday,Medallion Leasin,Credit Card,363
2020,July,Sunday,Medallion Leasin,Mobile,30
2020,July,Sunday,Medallion Leasin,Prcard,26
2020,July,Sunday,Metro Jet Taxi A,Cash,33
2020,July,Sunday,Metro Jet Taxi A,Credit Card,21
2020,July,Sunday,Metro Jet Taxi A,Mobile,3
2020,July,Sunday,Nova Taxi Affiliation Llc,Cash,1
2020,July,Sunday,Nova Taxi Affiliation Llc,Credit Card,2
2020,July,Sunday,Patriot Taxi Dba Peace Taxi Associat,Cash,88
2020,July,Sunday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,33
2020,July,Sunday,Patriot Taxi Dba Peace Taxi Associat,Mobile,1
2020,July,Sunday,Patriot Taxi Dba Peace Taxi Associat,Prcard,19
2020,July,Sunday,Petani Cab Corp,Credit Card,1
2020,July,Sunday,Setare Inc,Cash,39
2020,July,Sunday,Setare Inc,Credit Card,40
2020,July,Sunday,Setare Inc,Mobile,2
2020,July,Sunday,Setare Inc,Prcard,1
2020,July,Sunday,Star North Management LLC,Cash,236
2020,July,Sunday,Star North Management LLC,Credit Card,115
2020,July,Sunday,Star North Management LLC,Dispute,1
2020,July,Sunday,Star North Management LLC,Unknown,22
2020,July,Sunday,Suburban Dispatch LLC,Credit Card,14
2020,July,Sunday,Suburban Dispatch LLC,No Charge,3
2020,July,Sunday,Sun Taxi,Cash,152
2020,July,Sunday,Sun Taxi,Credit Card,106
2020,July,Sunday,Sun Taxi,Mobile,20
2020,July,Sunday,Sun Taxi,Prcard,2
2020,July,Sunday,Taxi Affiliation Services,Cash,1784
2020,July,Sunday,Taxi Affiliation Services,Credit Card,888
2020,July,Sunday,Taxi Affiliation Services,Unknown,807
2020,July,Sunday,"Taxicab Insurance Agency, LLC",Cash,94
2020,July,Sunday,"Taxicab Insurance Agency, LLC",Credit Card,48
2020,July,Sunday,"Taxicab Insurance Agency, LLC",No Charge,1
2020,July,Sunday,"Taxicab Insurance Agency, LLC",Unknown,3
2020,July,Sunday,Top Cab Affiliation,Cash,245
2020,July,Sunday,Top Cab Affiliation,Credit Card,176
2020,July,Sunday,Top Cab Affiliation,Dispute,7
2020,July,Sunday,Top Cab Affiliation,No Charge,1
2020,July,Sunday,Top Cab Affiliation,Unknown,10
2020,July,Sunday,U Taxicab,Cash,67
2020,July,Sunday,U Taxicab,Credit Card,94
2020,July,Sunday,U Taxicab,Dispute,1
2020,July,Thursday,24 Seven Taxi,Cash,2
2020,July,Thursday,24 Seven Taxi,Prcard,11
2020,July,Thursday,2733 - 74600 Benny Jona,Cash,8
2020,July,Thursday,2733 - 74600 Benny Jona,Credit Card,2
2020,July,Thursday,3011 - 66308 JBL Cab Inc.,Cash,13
2020,July,Thursday,3011 - 66308 JBL Cab Inc.,Credit Card,7
2020,July,Thursday,3011 - 66308 JBL Cab Inc.,Unknown,1
2020,July,Thursday,312 Medallion Management Corp,Cash,31
2020,July,Thursday,312 Medallion Management Corp,Credit Card,14
2020,July,Thursday,312 Medallion Management Corp,No Charge,1
2020,July,Thursday,3556 - 36214 RC Andrews Cab,Cash,2
2020,July,Thursday,3556 - 36214 RC Andrews Cab,Credit Card,3
2020,July,Thursday,3556 - 36214 RC Andrews Cab,Unknown,29
2020,July,Thursday,3591 - 63480 Chuks Cab,Unknown,1
2020,July,Thursday,4787 - 56058 Reny Cab Co,Cash,9
2020,July,Thursday,4787 - 56058 Reny Cab Co,Credit Card,6
2020,July,Thursday,4787 - 56058 Reny Cab Co,Unknown,1
2020,July,Thursday,5062 - 34841 Sam Mestas,Cash,19
2020,July,Thursday,5062 - 34841 Sam Mestas,Credit Card,14
2020,July,Thursday,Blue Ribbon Taxi Association Inc.,Cash,271
2020,July,Thursday,Blue Ribbon Taxi Association Inc.,Credit Card,123
2020,July,Thursday,Blue Ribbon Taxi Association Inc.,Unknown,34
2020,July,Thursday,Chicago Independents,Cash,226
2020,July,Thursday,Chicago Independents,Credit Card,123
2020,July,Thursday,Chicago Independents,Mobile,3
2020,July,Thursday,Chicago Independents,No Charge,8
2020,July,Thursday,Chicago Independents,Prcard,3
2020,July,Thursday,Chicago Independents,Unknown,19
2020,July,Thursday,Chicago Medallion Management,Cash,24
2020,July,Thursday,Chicago Medallion Management,Credit Card,20
2020,July,Thursday,Chicago Medallion Management,No Charge,1
2020,July,Thursday,Chicago Medallion Management,Unknown,1
2020,July,Thursday,Chicago Taxicab,Cash,67
2020,July,Thursday,Chicago Taxicab,Credit Card,43
2020,July,Thursday,Chicago Taxicab,Mobile,3
2020,July,Thursday,Choice Taxi Association,Cash,83
2020,July,Thursday,Choice Taxi Association,Credit Card,54
2020,July,Thursday,Choice Taxi Association,Unknown,4
2020,July,Thursday,City Service,Cash,201
2020,July,Thursday,City Service,Credit Card,169
2020,July,Thursday,City Service,Mobile,71
2020,July,Thursday,City Service,Prcard,32
2020,July,Thursday,Flash Cab,Cash,4135
2020,July,Thursday,Flash Cab,Credit Card,1040
2020,July,Thursday,Flash Cab,Mobile,36
2020,July,Thursday,Flash Cab,Prcard,3089
2020,July,Thursday,Medallion Leasin,Cash,1226
2020,July,Thursday,Medallion Leasin,Credit Card,596
2020,July,Thursday,Medallion Leasin,Mobile,67
2020,July,Thursday,Medallion Leasin,Prcard,75
2020,July,Thursday,Metro Jet Taxi A,Cash,50
2020,July,Thursday,Metro Jet Taxi A,Credit Card,21
2020,July,Thursday,Metro Jet Taxi A,Mobile,3
2020,July,Thursday,Metro Jet Taxi A,Prcard,4
2020,July,Thursday,Nova Taxi Affiliation Llc,Cash,5
2020,July,Thursday,Nova Taxi Affiliation Llc,Credit Card,4
2020,July,Thursday,Patriot Taxi Dba Peace Taxi Associat,Cash,203
2020,July,Thursday,Patriot Taxi Dba Peace Taxi Associat,Credit Card,85
2020,July,Thursday,Patriot Taxi Dba Peace Taxi Associat,Mobile,4
2020,July,Thursday,Patriot Taxi Dba Peace Taxi Associat,Prcard,61
2020,July,Thursday,Setare Inc,Cash,91
2020,July,Thursday,Setare Inc,Credit Card,43
2020,July,Thursday,Setare Inc,Mobile,2
2020,July,Thursday,Setare Inc,Prcard,6
2020,July,Thursday,Star North Management LLC,Cash,294
2020,July,Thursday,Star North Management LLC,Credit Card,169
2020,July,Thursday,Star North Management LLC,No Charge,2
2020,July,Thursday,Star North Management LLC,Unknown,51
2020,July,Thursday,Suburban Dispatch LLC,Credit Card,43
2020,July,Thursday,Suburban Dispatch LLC,No Charge,7
2020,July,Thursday,Sun Taxi,Cash,265
2020,July,Thursday,Sun Taxi,Credit Card,145
2020,July,Thursday,Sun Taxi,Mobile,30
2020,July,Thursday,Sun Taxi,Prcard,17
2020,July,Thursday,Taxi Affiliation Services,Cash,3960
2020,July,Thursday,Taxi Affiliation Services,Credit Card,1585
2020,July,Thursday,Taxi Affiliation Services,No Charge,1
2020,July,Thursday,Taxi Affiliation Services,Unknown,2297
2020,July,Thursday,"Taxicab Insurance Agency, LLC",Cash,336
2020,July,Thursday,"Taxicab Insurance Agency, LLC",Credit Card,200
2020,July,Thursday,"Taxicab Insurance Agency, LLC",Dispute,1
2020,July,Thursday,"Taxicab Insurance Agency, LLC",No Charge,2
2020,July,Thursday,"Taxicab Insurance Agency, LLC",Unknown,36
2020,July,Thursday,Top Cab Affiliation,Cash,452
2020,July,Thursday,Top Cab Affiliation,Credit Card,301
2020,July,Thursday,Top Cab Affiliation,Dispute,11
2020,July,Thursday,Top Cab Affiliation,No Charge,2
2020,July,Thursday,Top Cab Affiliation,Unknown,21
2020,July,Thursday,U Taxicab,Cash,104
2020,July,Thursday,U Taxicab,Credit Card,71
2020,July,Thursday,U Taxicab,Unknown,1
2020,July,Tuesday,24 Seven Taxi,Prcard,19
2020,July,Tuesday,2733 - 74600 Benny Jona,Credit Card,3
2020,July,Tuesday,3011 - 66308 JBL Cab Inc.,Cash,20
2020,July,Tuesday,3011 - 66308 JBL Cab Inc.,Credit Card,16
2020,July,Tuesday,312 Medallion Management Corp,Cash,21
2020,July,Tuesday,312 Medallion Management Corp,Credit Card,8
2020,July,Tuesday,312 Medallion Management Corp,Unknown,1
2020,July,Tuesday,3556 - 36214 RC Andrews Cab,Cash,7
2020,July,Tuesday,3556 - 36214 RC Andrews Cab,Unknown,37
2020,July,Tuesday,4787 - 56058 Reny Cab Co,Cash,3
2020,July,Tuesday,4787 - 56058 Reny Cab Co,Credit Card,5
2020,July,Tuesday,4787 - 56058 Reny Cab Co,Unknown,1
2020,July,Tuesday,5062 - 34841 Sam Mestas,Cash,1
2020,July,Tuesday,5062 - 34841 Sam Mestas,Credit Card,2
2020,July,Tuesday,Blue Ribbon Taxi Association Inc.,Cash,243
2020,July,Tuesday,Blue Ribbon Taxi Association Inc.,Credit Card,86
2020,July,Tuesday,Blue Ribbon Taxi Association Inc.,Unknown,27
2020,July,Tuesday,Chicago Independents,Cash,187
2020,July,Tuesday,Chicago Independents,Credit Card,113
2020,July,Tuesday,Chicago Independents,Dispute,1
2020,July,Tuesday,Chicago Independents,Mobile,4
2020,July,Tuesday,Chicago Independents,No Charge,3
2020,July,Tuesday,Chicago Independents,Prcard,7
2020,July,Tuesday,Chicago Independents,Unknown,10
2020,July,Tuesday,Chicago Medallion Management,Cash,32
2020,July,Tuesday,Chicago Medallion Management,Credit Card,14
2020,July,Tuesday,Chicago Taxicab,Cash,40
2020,July,Tuesday,Chicago Taxicab,Credit Card,31
2020,July,Tuesday,Chicago Taxicab,Mobile,4
2020,July,Tuesday,Choice Taxi Association,Cash,51
2020,July,Tuesday,Choice Taxi Association,Credit Card,25
2020,July,Tuesday,City Service,Cash,163
2020,July,Tuesday,City Service,Credit Card,146
2020,July,Tuesday,City Service,Mobile,26
2020,July,Tuesday,City Service,Prcard,36
